review_id;airline_name;review_rating;review_date;travel_date;date_dif;flight_length;booking_class;flight_origin;flight_destination;seat_comfort;customer_service;cleanliness;food_beverage;ife;value_for_money;check_in_boarding;full_review
430199226;Lufthansa;5;20.10.16;Oct 16;0;Russia;Economy;Frankfurt;Moscow;5;5;;;;5;;My wife and I are currently writing this review from Frankfurt airport. Unfortunately we were delayed from the UK to Frankfurt, this meant that our next connecting flight to Moscow was missed.The flight from the UK was brilliant, snacks and refreshments were complimentary and this was a refreshing change, the service on arrival was also matched with excellenceOn arrival to Frankfurt, it was evident that the connecting flight may be rescheduled due to the delay, this was not planned, however, we appreciated the issue may have been a technical issue.We spoke to the Lufthansa staff to get the next available flight on the same day, the staff were brilliant and helped us 100% to enable us to enjoy our wedding anniversary.Following our rescheduled flight, I must mention a young man named Hichem DerbaliåÊ (i hope I spelt this correct). This young man was exceptional and I must express how professional and accommodating he was. Hichem assisted my wife and I onwards to Moscow and made us feel very valued as customers, his efforts from a customers perspective was exemplary.Our flight to Moscow was amazing, the cabin crew and flight crew were brilliant, immense customer service again.This is the first time we have experienced a flight with Lufthansa and we will definetly recommend the airline to our friends.May I add, if flights are delayed for any reason, it is genuinely a technical issue and the airlines try their very best to enable flyers to travel. My wife and I are regular worldwide travellers and this experience with Lufthansa has been exceptional.Well done to the staff of Lufthansa,We will be enjoying a flying experience with you again following this experience.Regards,Mr & Mrs Brady
430176526;Lufthansa;5;20.10.16;Oct 16;0;International;Economy;Frankfurt;Vancouver;4;4;5;5;5;3;4;Comfortable seats, EXCELLENT MEALS. Plenty of room for legs. My wife has super long legs and she had plenty of room. We used Canada Air to get to Germany and that was fine, but this was just awesome. Can't say enough about the experience.
430160649;Lufthansa;5;20.10.16;Sep 16;1;International;Economy;Frankfurt;Tampa;5;4;;;4;3;;After a 3 week vacation across Europe, I was not feeling well and the flight attendants saw it. They continued to serve warm tea and check on me frequently. The flights were timely and the staff beyond professional.
430046185;Lufthansa;4;20.10.16;Mar 16;7;International;Economy;Frankfurt;Amman;;;;;;;;Our trip on the Lufthansa was comfortable and joyful. I like the Lufthansa application for smart phones that makes you enjoy your time on board.Nice crew and good services.
430020934;Lufthansa;5;20.10.16;Oct 16;0;International;Business Class;Frankfurt;Rio de Janeiro;5;5;5;5;5;5;5;One of the best airlines that have traveled. Excellent service quality, price, service on the ground and on board, ease in online shopping in the Lufthansa website, very competitive prices, comfort on board aircraft. All flight attendants were extremely kind, helpful and friendly.In my last trip to Europe, I still had the opportunity to be awarded upgrade Class Economy Premium for Bussiness class in my Frankfurt flight to Rio de Janeiro. Congratulations for the excellent quality of its services! I recommend everyone to Lufthansa.
429636894;Lufthansa;4;19.10.16;Oct 16;0;International;Economy;Frankfurt;Newark;;;;;;;;Small sausages (wurst) were delicious and this was the best part of my flight :) Sits were quite ok, entertainment also
428958845;Lufthansa;2;17.10.16;Oct 16;0;Europe;Business Class;Frankfurt;London;2;3;3;4;3;2;4;My husband and I flew with Lufthansa for the first time and although the flight experience was fine, we found the reservation and support staff were inefficient, rude and generally very little help when a problem arose. When we arrived in London one piece of our luggage did not arrive on the same flight. We were informed that it would be on the next flight and we would be notified as to its progress. My husband was presented with a bag containing toiletries as these were some of the items we were missing. Presumably it was for both of us but when we arrived at our destination, it turned out to be only items for a gentlemen. Our luggage did not arrive for 48 hours and when I contacted Lufthansa to get some assistance, they were, to say the least, less than helpful and the attitude of the agent was appalling. After some discussion with the agent, they reluctantly told me that they would pay 100% for toiletries and 25% of any clothes we had to purchase. When I checked in online on the return, I spoke to an agent from Lufthansa for a bit of help and they were again very rude. Unfortunately this has clouded my experience with this airline and I doubt I would travel with them again. Also note that to get to actually speak to an agent took a minimum of one half hour on hold.
428813307;Lufthansa;4;17.10.16;Oct 16;0;Europe;Economy;Frankfurt;Oslo;3;5;5;4;1;4;5;I find the boarding process so much more efficient in Europe. They trust the fact that you've already gone through security so the North American paranoia of rechecking photo ID is a pain.The staff are generally friendly and move through the cabin with speed. The sandwich is always a welcome treat and they have a good beverage selection.Two complaints but not really Lufthansa's fault. Frankfurt is such a zoo these days and when one has to board the bus out to the parking areas it just adds to the inconvenience. The other of not being able to put my hand bag under the seat when sitting in an exit row. I understand the theory, in reality though it is non-starter.Good airline, great staff
428806221;Lufthansa;5;17.10.16;Oct 16;0;Europe;Economy;Frankfurt;Helsinki;4;4;4;3;;4;5;The kiosk check-in saved me 30-45 minutes from standing in line for a boarding pass. Fortunately I had carry-on luggage and did not have to check bags. So I was able to go through security to my gate with minimum travel stress.
428748458;Lufthansa;1;17.10.16;Oct 16;0;International;Economy;Frankfurt;Denver;1;3;3;1;4;1;1;Years ago when I started traveling internationally, even sitting in economy class was a pleasurable experience. Sufficient space, legroom and fine meals and service. I suppose the thought was the costs are higher and the trips longer and that's the right thing to do.This flight I was on yesterday was just awful. I literally sat in less space than I had later on a connecting US domestic flight on a regional aircraft. Plus the aircraft Lufthansa had sat 4 in the middle, and had only 3 under the seat in front of you spaces, meaning that the middle two passengers (one of which was me) had to split our legs between spaces and we all didn't have sufficient personal storage space under the seats in front of us.Lastly the food is just amazingly bad. I never thought I would see the day when US domestic meals are better than international economy class, but that was just wrong. To be on a flight of almost 10 hours and have such bad food, most of it weird and inedible, is just wrong.I don't recommend Lufthansa for economy class service.
428566992;Lufthansa;5;16.10.16;Aug 16;2;Russia;Economy;Frankfurt;St. Petersburg;5;5;5;5;5;5;5;A superb airline, i lost the number of times they offered snacks and beer, wine or whatever you want to drink to the passenger in a packed flight to Russia, wonderful attitude of crew, definitely a great experience.
428565910;Lufthansa;5;16.10.16;Oct 16;0;International;Premium Economy;Frankfurt;Vancouver;5;5;5;5;5;5;5;This was one of the best airlines we have travelled on since Wardair disappeared. The food and service were the greatest. .
428497407;Lufthansa;1;16.10.16;Mar 16;7;International;Economy;Frankfurt;Plaisance;3;1;3;1;3;1;3;Awefull from start to end!I had 4 flight with Lufthansa so far!Every single one was awefull!Their flight attendants are so rude and they just don't care.On the last flight to Mauritius the heater was broken and no body did care, I asked do another blanket for my toddler, the lady said she would bring one later, she never came back.The food is the worst, you can compare it with airberlin that's how bad it gets!Once Lufthansa had a very good reputation but the don't life up to that name anymore!When you fly Emirates they are super nice with the kids and they get little gifts that doesn't happen here!!
428277990;Lufthansa;2;15.10.16;Sep 16;1;International;Premium Economy;Frankfurt;Newark;2;1;3;1;2;2;1;"Was flying with the family back from vacation when we connected through Frankfurt. Since we arrived from an non-EU destination we had to go through security to our gate.Having status - there was no wait to get screened. After going through the x-ray machine, my bag and my eldest son's bag were flagged for having iPads in them. Curiously - my youngest son who had the same crime was not flagged. In any case - the secondary check took forever and despite being most cooprative - the guards were called to ""look over"" us. The whole ordeal was wholly annoying and completely redundant. It cost us 15 minutes and cost Lufthansa a Frequent business traveler and his family.Flight was uneventful - except for the food which was inedible. Probably worst airline food I ever came across. Entertainment system in one of our seats was broken and was not functioning.I'll never travel through Frankfurt again."
